Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
52531026,The Cancer Ladies' Running Club,Josie Lloyd,"Lloyd, Josie",,"=""0008373655""","=""9780008373658""",5.0,HQ,Paperback,400,2021,2020,2021/04/16,2021/04/05,,,read,,,,1,0
43352274,I'm Not Dying with You Tonight,Kimberly   Jones,"Jones, Kimberly",Gilly Segal,"=""1492678899""","=""9781492678892""",4.0,Sourcebooks Fire,Hardcover,249,2019,2019,2021/04/04,2021/03/29,,,read,,,,1,0
39904011,#TheRealCinderella (#BestFriendsForever #1),Yesenia Vargas,"Vargas, Yesenia",,"=""""","=""""",3.0,Yesenia Vargas,Kindle Edition,286,2018,2018,2021/04/02,2020/06/05,,,read,,,,1,0
17061,Coraline,Neil Gaiman,"Gaiman, Neil",Dave McKean,"=""0061139378""","=""9780061139376""",4.0,William Morrow Paperbacks,Paperback,208,2006,2002,2021/03/03,2019/11/30,,,read,,,,1,0
51020054,The Unstoppable Wasp: Built On Hope,Sam Maggs,"Maggs, Sam",,"=""136805465X""","=""9781368054652""",5.0,Marvel,Hardcover,272,2020,2020,2021/02/28,2020/07/05,,,read,,,,1,0
16115612,And the Mountains Echoed,Khaled Hosseini,"Hosseini, Khaled",,"=""159463176X""","=""9781594631764""",5.0,Riverhead Books,Hardcover,404,2013,2012,2021/02/13,2021/02/21,,,read,,,,1,0
44581535,"Find Me (Call Me By Your Name, #2)",André Aciman,"Aciman, André",,"=""0374155011""","=""9780374155018""",4.0,"Farrar, Straus and Giroux",Hardcover,260,2019,2019,2021/02/20,2021/02/05,,,read,,,,1,0
52664757,The Vanished (Shuri: A Black Panther Novel #2),Nic Stone,"Stone, Nic",,"=""1338587188""","=""9781338587180""",5.0,Scholastic Inc.,Hardcover,264,2021,2021,2021/02/17,2020/08/19,,,read,,,,1,0
55437819,Stella,Takis Würger,"Würger, Takis",Liesl Schillinger,"=""0802149170""","=""9780802149176""",4.0,Grove Press,Hardcover,208,2021,2019,2021/02/08,2021/02/05,,,read,,,,1,0
270540,"Runaways, Vol. 7: Live Fast",Brian K. Vaughan,"Vaughan, Brian K.","Adrian Alphona, Mike Norton","=""0785122672""","=""9780785122678""",4.0,Marvel Enterprises,Paperback,144,2007,2007,2021/02/06,2021/02/01,,,read,,,,1,0
36336078,"Call Me By Your Name (Call Me By Your Name, #1)",André Aciman,"Aciman, André",,"=""""","=""""",5.0,Atlantic Books,Paperback,248,2017,2007,2021/02/05,2021/02/01,,,read,,,,1,0
402013,"Angus, Thongs and Full-Frontal Snogging (Confessions of Georgia Nicolson, #1)",Louise Rennison,"Rennison, Louise",,"=""0060288140""","=""9780060288143""",4.0,HarperTeen,Hardcover,247,2000,1999,2021/01/31,2020/07/17,,,read,,,,1,0
35575184,"Orphan Monster Spy (Orphan Monster Spy, #1)",Matt Killeen,"Killeen, Matt",,"=""0451478738""","=""9780451478733""",5.0,Viking Books for Young Readers,Hardcover,424,2018,2018,2021/01/30,2021/01/12,,,read,,,,1,0
1099595,"Runaways, Vol. 6: Parental Guidance",Brian K. Vaughan,"Vaughan, Brian K.",Adrian Alphona,"=""0785119523""","=""9780785119524""",4.0,Marvel Enterprises,Paperback,144,2006,2006,2021/01/29,2021/01/26,,,read,,,,1,0
55813080,"The Art of Death (DI Grace Archer, #1)",David  Fennell,"Fennell, David",,"=""1838773428""","=""9781838773427""",5.0,"Bonnier Books UK, Zaffre",Hardcover,432,2021,2021,2021/01/23,2021/01/20,,,read,,,,1,0
270547,"Runaways, Vol. 5: Escape to New York",Brian K. Vaughan,"Vaughan, Brian K.","Adrian Alphona, Takeshi Miyazawa","=""0785119019""","=""9780785119012""",4.0,Marvel Enterprises,Paperback,144,2006,2008,2021/01/19,2021/01/19,,,read,,,,1,0
49780757,Hood,Jenny Elder Moke,"Moke, Jenny Elder",,"=""1368047459""","=""9781368047456""",5.0,Disney-Hyperion,Hardcover,320,2020,2020,2021/01/18,2020/07/05,,,read,,,,1,0
34849190,Runaways,Christopher Golden,"Golden, Christopher",,"=""1484782011""","=""9781484782019""",5.0,Marvel Press,Paperback,352,2018,2018,2021/01/14,2020/07/05,,,read,,,,1,0
205001,"Runaways, Vol. 4: True Believers",Brian K. Vaughan,"Vaughan, Brian K.","Adrian Alphona, Craig Yeung","=""0785117059""","=""9780785117056""",4.0,Marvel Enterprises,Paperback,144,2006,2005,2021/01/13,2021/01/13,,,read,,,,1,0
168406,"Runaways, Vol. 3: The Good Die Young",Brian K. Vaughan,"Vaughan, Brian K.","Adrian Alphona, Jo Chen","=""0785116842""","=""9780785116844""",4.0,Marvel Enterprises,Paperback,144,2006,2006,2021/01/12,2021/01/12,,,read,,,,1,0
43612,"Runaways, Vol. 2: Teenage Wasteland",Brian K. Vaughan,"Vaughan, Brian K.",Adrian Alphona,"=""0785114157""","=""9780785114154""",4.0,Marvel Enterprises,Paperback,144,2006,2006,2021/01/11,2021/01/11,,,read,,,,1,0
11250317,The Song of Achilles,Madeline Miller,"Miller, Madeline",,"=""1408816032""","=""9781408816035""",5.0,Bloomsbury Publishing,Hardcover,352,2011,2011,2021/01/10,2020/07/30,,,read,,,,1,0
55258171,La torre di Nerone,Rick Riordan,"Riordan, Rick","Loredana Baldinucci, Laura Melodi","=""8804731796""","=""9788804731795""",5.0,Mondadori,Hardcover,395,2020,2020,2021/01/05,2021/01/01,,,read,,,,1,0
30724132,"Geekerella (Once Upon a Con, #1)",Ashley Poston,"Poston, Ashley",,"=""1594749477""","=""9781594749476""",5.0,Quirk Books,Hardcover,320,2017,2017,2020/12/28,2020/01/02,,,read,,,,1,0
55230624,Victoria Park,Gemma Reeves,"Reeves, Gemma",,"=""1911630768""","=""9781911630760""",4.0,Allen and Unwin UK,Hardcover,294,2021,2021,2020/12/26,2020/12/25,,,read,,,,1,0
33843251,The Afterlife of Holly Chase,Cynthia Hand,"Hand, Cynthia",,"=""0062318500""","=""9780062318503""",4.0,HarperTeen,Hardcover,400,2017,2017,2020/12/24,2019/12/29,,,read,,,,1,0
50158128,"Raybearer (Raybearer, #1)",Jordan Ifueko,"Ifueko, Jordan",,"=""1419739824""","=""9781419739828""",4.0,Amulet Books,Hardcover,343,2020,2020,2020/12/22,2020/11/14,,,read,,,,1,0
42771754,"Supernova (Renegades, #3)",Marissa Meyer,"Meyer, Marissa",,"=""1250078385""","=""9781250078384""",5.0,Feiwel & Friends,Hardcover,622,2019,2019,2020/12/19,2020/11/22,,,read,,,,1,0
35425827,"Archenemies (Renegades, #2)",Marissa Meyer,"Meyer, Marissa",,"=""1250311446""","=""9781250311443""",5.0,Feiwel & Friends,ebook,560,2018,2018,2020/12/12,2020/11/22,,,read,,,,1,0
28421168,"Renegades (Renegades, #1)",Marissa Meyer,"Meyer, Marissa",,"=""1250044669""","=""9781250044662""",5.0,Feiwel & Friends,Hardcover,552,2017,2017,2020/12/07,2020/11/22,,,read,,,,1,0
54440134,"Body Language (Cassie Raven, #1)",A.K.   Turner,"Turner, A.K.",Anya Lipska,"=""1838770046""","=""9781838770044""",4.0,Zaffre,Paperback,384,2020,2020,2020/12/01,2020/11/30,,,read,,,,1,0
11125,Digital Fortress,Dan    Brown,"Brown, Dan",,"=""""","=""""",4.0,Corgi books,Paperback,510,2004,1998,2020/11/28,2019/11/03,,,read,,,,1,0
34275232,"The Hazel Wood (The Hazel Wood, #1)",Melissa Albert,"Albert, Melissa",,"=""1250147905""","=""9781250147905""",4.0,Flatiron Books,Hardcover,359,2018,2018,2020/11/26,2019/09/20,,,read,,,,1,0
55494947,The Girls Are All So Nice Here,Laurie Elizabeth Flynn,"Flynn, Laurie Elizabeth",,"=""0008388857""","=""9780008388850""",5.0,HQ,Hardcover,310,2021,2021,2020/11/25,2020/11/22,,,read,"          I absolutely loved this book from the very beginning, with its intricate and suspenseful story and complicated characters.<br/>The story was very gripping and mysterious, with details slowly given to you until you have the full picture of what really happened while never letting the book go. The characters - Ambrosia, Sully, Flora, Ella (just to name a few) - are intricate and beautifully woven into the story and linked with each other wonderfully. I enjoyed the contrast with past and present Ambrosia, and how she tries to hide and forget that happened during her university years at Wesleyan in Dorm Doom, and her current life with her husband.<br/>'The Girls are all so nice here' leaves you hanging and expecting a sequel (hopefully) of this gripping story.<br/>The writer wrote this story in such a wonderful way, and it feels like you are there with the characters or you are watching something.<br/>I really enjoyed this book. Can't wait for more!<br/>        ",true,,1,1
35510008,This is Going to Hurt: Secret Diaries of a Junior Doctor,Adam Kay,"Kay, Adam",,"=""""","=""""",5.0,Picador,ebook,285,2017,2017,2019/07/20,2019/07/19,,,read,,,,1,1
36236124,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393355942""","=""9780393355949""",5.0,W. W. Norton & Company,Paperback,224,2018,1996,2020/11/21,2020/06/28,,,read,,,,1,0
54605373,Don't Fear the Reaper: A Neoverse Short Story,Lucas Flint,"Flint, Lucas",,"=""""","=""""",3.0,Secret Identity Books,Kindle Edition,16,2020,,2020/11/19,2020/11/19,,,read,,,,1,1
23292734,I giardini di Asgard,Giada Bafanelli,"Bafanelli, Giada",,"=""""","=""""",3.0,,Kindle Edition,28,2014,2014,2020/11/17,2020/11/16,,,read,,,,1,1
2493,The Time Machine,H.G. Wells,"Wells, H.G.","Greg Bear, Carlo Pagetti","=""""","=""""",4.0,Signet Classics,Paperback,118,2002,1895,2020/11/16,2020/04/08,,,read,,,,1,1
41015144,Cattive sorelle (Italian Edition),Jane Corry,"Corry, Jane",,"=""8858521269""","=""9788858521267""",3.0,Piemme,Kindle Edition,54,2018,,2020/11/15,2020/11/15,,,read,,,,1,1
43565542,La moglie perfetta (Jessie Hunt #1),Blake Pierce,"Pierce, Blake",,"=""""","=""""",4.0,,Kindle Edition,216,2019,2018,2020/11/15,2020/11/14,,,read,,,,1,1
40138871,Laurie,Stephen  King,"King, Stephen",,"=""""","=""""",4.0,Stephen King,ebook,32,2018,2018,2020/11/14,2020/11/14,,,read,,,,1,1
388698,Troy,Adèle Geras,"Geras, Adèle",,"=""0152045708""","=""9780152045708""",4.0,Harcourt,Paperback,358,2002,2000,2020/11/12,2020/11/10,,,read,,,,1,0
52230996,Murder and Malpractice (Dr. Cathy Moreland Mystery #2),Mairi Chong,"Chong, Mairi",,"=""191346301X""","=""9781913463014""",4.0,Amazon Digital Services,Kindle Edition,269,2020,,2020/11/08,2020/11/07,,,read,,,,1,1
17285330,The Last Time We Say Goodbye,Cynthia Hand,"Hand, Cynthia",,"=""0062318470""","=""9780062318473""",4.0,Harper Teen,Hardcover,386,2015,2015,2020/11/07,2020/11/07,,,read,,,,1,0
13531540,Paradox: The Nine Greatest Enigmas in Physics,Jim Al-Khalili,"Al-Khalili, Jim",,"=""0307986799""","=""9780307986795""",4.0,Crown,Paperback,256,2012,2012,2020/11/06,2020/04/01,,,read,,,,1,0
50358479,Unbirthday,Liz Braswell,"Braswell, Liz",,"=""1484781317""","=""9781484781319""",5.0,Random House/Disney,Hardcover,512,2020,2020,2020/11/05,2020/05/05,,,read,,,,1,1
31300777,"Il potere delle abitudini: Come si formano, quanto ci condizionano, come cambiarle",Charles Duhigg,"Duhigg, Charles",Marco Sartori,"=""8850236905""","=""9788850236909""",4.0,TEA,Paperback,432,2014,2012,2020/10/30,2020/10/26,,,read,,,,1,0
30317423,Ronit & Jamil,Pamela Laskin,"Laskin, Pamela",,"=""0062458558""","=""9780062458551""",3.0,Katherine Tegen Books,Kindle Edition,177,2017,2017,2020/10/30,2020/10/30,,,read,,,,1,0
51518972,"Majesty (American Royals, #2)",Katharine McGee,"McGee, Katharine",Laureline Chaplain,"=""198483021X""","=""9781984830210""",4.0,Random House Books for Young Readers,Hardcover,374,2020,2020,2020/10/25,2020/02/02,,,read,,,,1,0
10294187,Periodic Tales: The Curious Lives of the Elements,Hugh Aldersey-Williams,"Aldersey-Williams, Hugh",,"=""0670918113""","=""9780670918119""",4.0,Viking,Hardcover,428,2011,2011,2020/10/23,2020/05/11,,,read,,,,1,0
53214227,"Dirty Boxing (Blood and Glory, #1)",Harper St. George,"George, Harper St.",,"=""""","=""""",2.0,,Kindle Edition,305,2020,2017,2020/06/21,2020/06/20,,,read,,,,1,0
43261389,"Season of the Witch (The Chilling Adventures of Sabrina, #1)",Sarah Rees Brennan,"Brennan, Sarah Rees",,"=""133832604X""","=""9781338326048""",3.0,Scholastic Inc.,Paperback,176,2019,2019,2020/01/27,2020/01/26,,,read,,,,1,0
40772063,"The Lost Sisters (The Folk of the Air, #1.5)",Holly Black,"Black, Holly",,"=""""","=""9780316310444""",3.0,NOVL,Kindle Edition,50,2018,2018,2020/10/18,2020/04/22,,,read,,,,1,0
55536153,Snowflake's Guide to Christmas: How to survive a deeply problematic holiday,Dave Skinner,"Skinner, Dave",,"=""""","=""""",4.0,,Unknown Binding,,2020,,2020/10/15,2020/10/11,,,read,,,,1,0
40083585,All The Things We Never Said,Yasmin Rahman,"Rahman, Yasmin",,"=""1471408299""","=""9781471408298""",5.0,Hot Key Books,Paperback,448,2019,2019,2020/10/13,2019/12/13,,,read,,,,1,0
30841109,Victoria,Daisy Goodwin,"Goodwin, Daisy",,"=""1250045460""","=""9781250045461""",4.0,St. Martin's Press,Hardcover,416,2016,2016,2020/10/12,2020/10/12,,,read,,,,1,0
6997364,Girl with the Pearl Earring,Tracy Chevalier,"Chevalier, Tracy",,"=""0786540168""","=""9780786540167""",4.0,Plume Books,ebook,240,2004,1999,2020/10/12,2020/10/11,,,read,,,,1,0
50271319,Poisoned,Jennifer Donnelly,"Donnelly, Jennifer",,"=""133826849X""","=""9781338268492""",5.0,Scholastic Press,Hardcover,320,2020,2020,2020/10/05,2020/10/03,,,read," I absolutely loved this retelling of Snow White!<br/>I adored how Jennifer Donnelly stuck to the quite gruesome Grimms' brothers fairy tale and made it about a strong, compassionate, fearless and kind woman, who fights for her throne back and is not awakened by Prince Charming passing by.<br/>I am thrilled by the ending, which left me wondering whether or not there are going to be more books based on fairy tales retellings, and I shall expect so. <br/>Jennifer Donnelly wonderfully captivating and fast-paced writing brings you directly into the story and plays it out in front of you like a scene from a film or a play in the theatre. Sometimes, it really feels like a story from a history textbook that we learn at some point in life.<br/>Snow White has always been one of my least favourite princesses, however, 'Poisoned' by Jennifer Donnelly made me like her much more.",true,,1,1
42270835,The Nickel Boys,Colson Whitehead,"Whitehead, Colson",,"=""""","=""""",4.0,Doubleday,ebook,213,2019,2019,2020/10/09,2020/10/09,,,read,,,,1,0
48570522,Again Again,E. Lockhart,"Lockhart, E.",,"=""038574479X""","=""9780385744799""",4.0,Delacorte Press,Hardcover,289,2020,2020,2020/10/09,2020/10/08,,,read,,,,1,0
39122774,"Children of Virtue and Vengeance (Legacy of Orïsha, #2)",Tomi Adeyemi,"Adeyemi, Tomi",,"=""1250170990""","=""9781250170996""",4.0,Henry Holt and Co. (BYR),Hardcover,404,2019,2019,2020/10/09,2020/05/05,,,read,,,,1,0
34728667,"Children of Blood and Bone (Legacy of Orïsha, #1)",Tomi Adeyemi,"Adeyemi, Tomi",,"=""1250170974""","=""9781250170972""",4.0,Henry Holt Company,Hardcover,544,2018,2018,2020/10/08,2020/03/05,,,read,,,,1,0
38739562,With the Fire on High,Elizabeth Acevedo,"Acevedo, Elizabeth",,"=""0062662856""","=""9780062662859""",5.0,Quill Tree Books,ebook,395,2019,2019,2020/10/04,2020/07/08,,,read,,,,1,0
40522133,"We Unleash the Merciless Storm (We Set the Dark on Fire, #2)",Tehlor Kay Mejia,"Mejia, Tehlor Kay",,"=""0062691341""","=""9780062691347""",4.0,Katherine Tegen Books,Hardcover,400,2020,2020,2020/10/02,2020/10/01,,,read,,,,1,0
25663637,When We Collided,Emery Lord,"Lord, Emery",,"=""1619638452""","=""9781619638457""",4.0,Bloomsbury USA Childrens,Hardcover,352,2016,2016,2020/10/01,2019/11/17,,,read,,,,1,0
22535533,"Moriarty (Horowitz's Holmes, #2)",Anthony Horowitz,"Horowitz, Anthony",,"=""0062377183""","=""9780062377180""",3.0,Harper,Hardcover,285,2014,2014,2020/09/30,2020/09/28,,,read,,,,1,0
36578967,The Weight of a Thousand Feathers,Brian Conaghan,"Conaghan, Brian",,"=""140887153X""","=""9781408871539""",4.0,Bloomsbury Children's Books,Hardcover,320,2018,2018,2020/09/28,2020/09/27,,,read,,,,1,0
43453699,The End and Other Beginnings: Stories from the Future,Veronica Roth,"Roth, Veronica",,"=""0062796526""","=""9780062796523""",4.0,HarperCollins,Hardcover,262,2019,2019,2020/09/26,2020/09/26,,,read,,,,1,0
44004352,The Places I've Cried in Public,Holly Bourne,"Bourne, Holly",,"=""""","=""""",3.0,Usborne Publishing,Kindle Edition,368,2019,2019,2020/09/26,2019/12/19,,,read,,,,1,0
33294200,The Poet X,Elizabeth Acevedo,"Acevedo, Elizabeth",,"=""""","=""""",5.0,HarperTeen ,Kindle Edition,368,2018,2018,2020/09/24,2020/09/23,,,read,,,,1,0
35959740,Circe,Madeline Miller,"Miller, Madeline",,"=""0316556343""","=""9780316556347""",5.0,"Little, Brown and Company",Hardcover,393,2018,2018,2020/09/23,2020/04/14,,,read,,,,1,0
82751,Chinese Cinderella: The True Story of an Unwanted Daughter,Adeline Yen Mah,"Mah, Adeline Yen",,"=""0440228654""","=""9780440228653""",4.0,Laurel Leaf (Random House Children's Books ),Mass Market Paperback,205,2009,1999,2020/09/21,2020/09/20,,,read,,,,1,0
48810915,How It All Blew Up,Arvin Ahmadi,"Ahmadi, Arvin",,"=""""","=""""",4.0,Viking Books for Young Readers,Hardcover,288,2020,2020,2020/09/20,2020/08/30,,,read,,,,1,1
23228,Boy Meets Boy,David Levithan,"Levithan, David",,"=""0375832998""","=""9780375832994""",3.0,Alfred A. Knopf,Paperback,185,2005,2003,2020/09/18,2020/09/17,,,read,,,,1,0
42505366,Wilder Girls,Rory Power,"Power, Rory",,"=""0525645586""","=""9780525645580""",4.0,Delacorte Press,Hardcover,357,2019,2019,2020/09/17,2020/02/04,,,read,,,,1,0
22552026,Long Way Down,Jason Reynolds,"Reynolds, Jason",,"=""1481438255""","=""9781481438254""",5.0,Atheneum/Caitlyn Dlouhy Books,Hardcover,306,2017,2017,2020/09/14,2020/09/13,,,read,,,,1,0
52516332,Clap When You Land,Elizabeth Acevedo,"Acevedo, Elizabeth",,"=""0062882767""","=""9780062882769""",5.0,HarperTeen ,Hardcover,432,2020,2020,2020/09/13,2020/05/05,,,read,,,,1,0
34299826,Countless,Karen Gregory,"Gregory, Karen",,"=""1408882507""","=""9781408882504""",4.0,Bloomsbury Publishing Plc,Paperback,384,2017,2017,2020/09/11,2020/03/31,,,read,,,,1,0
37825410,That's Not What Happened,Kody Keplinger,"Keplinger, Kody",,"=""1338186523""","=""9781338186529""",5.0,Scholastic Press,Hardcover,336,2018,2018,2020/09/06,2020/06/16,,,read,,,,1,0
19546111,Crooked Heart,Lissa Evans,"Evans, Lissa",,"=""0385614330""","=""9780385614337""",4.0,Doubleday,Hardcover,284,2014,2014,2020/09/04,2020/09/03,,,read,,,,1,0
50265804,Loki: Where Mischief Lies,Mackenzi Lee,"Lee, Mackenzi",,"=""1789056217""","=""9781789056211""",5.0,Igloo Books,Paperback,416,2019,2019,2020/09/03,2020/09/01,,,read,,,,1,1
51841498,City of Spies (City of Spies #1),Mara Timon,"Timon, Mara",,"=""""","=""""",4.0,Zaffre,ebook,,2020,2020,2020/08/31,2020/08/16,,,read,,,,1,1
49877668,In the Heart of the Fire (Nameless #1),Dean Koontz,"Koontz, Dean",,"=""""","=""""",4.0,Amazon Original Stories,Kindle Edition,62,2019,2019,2020/08/27,2020/04/14,,,read,,,,1,0
29468046,"Red Vengeance (Black Widow, #2)",Margaret Stohl,"Stohl, Margaret",,"=""1484773470""","=""9781484773475""",5.0,Marvel Press,Hardcover,416,2016,2016,2020/08/27,2020/07/05,,,read,,,,1,1
28451014,Black Widow Forever Red (A Black Widow Novel),Margaret Stohl,"Stohl, Margaret",,"=""1484776453""","=""9781484776452""",5.0,Marvel Press,Paperback,432,2016,2015,2020/08/23,2020/08/22,,,read,,,,1,1
52849109,"Shuri (Shuri: A Black Panther Novel, #1)",Nic Stone,"Stone, Nic",,"=""1338585479""","=""9781338585476""",5.0,Scholastic Inc.,Hardcover,272,2020,2020,2020/08/19,2020/07/05,,,read,,,,1,1
7826101,"The Healer's Apprentice (Hagenheim, #1)",Melanie Dickerson,"Dickerson, Melanie",,"=""0310721431""","=""9780310721437""",3.0,Zonderkidz,Paperback,272,2010,2010,2020/08/18,2020/08/17,,,read,,,,1,0
24612624,Melissa (previously published as GEORGE),Alex  Gino,"Gino, Alex",,"=""0545812542""","=""9780545812542""",4.0,Scholastic Press,Hardcover,208,2015,2015,2020/08/16,2020/06/07,,,read,,,,1,0
18162954,Galatea,Madeline Miller,"Miller, Madeline",,"=""1408848147""","=""""",4.0,Bloomsbury Paperbacks,Kindle Edition,27,2013,2013,2020/08/15,2020/07/30,,,read,,,,1,0
41107836,Heracles' Bow,Madeline Miller,"Miller, Madeline",,"=""""","=""""",4.0,,,10,2012,2012,2020/08/15,2020/07/30,,,read,,,,1,0
48717621,"Evil Thing (Villains, #7)",Serena Valentino,"Valentino, Serena",,"=""1368009034""","=""9781368009034""",5.0,Random House/Disney,Hardcover,352,2020,2020,2020/08/15,2020/05/05,,,read,,,,1,1
5266667,A Kiss in Time,Alex Flinn,"Flinn, Alex",,"=""0060874198""","=""9780060874193""",4.0,HarperTeen,Hardcover,384,2009,2008,2020/08/14,2020/08/12,,,read,,,,1,0
26032912,"The Queen of Nothing (The Folk of the Air, #3)",Holly Black,"Black, Holly",,"=""0316310409""","=""9780316310406""",4.0,"Little, Brown",ebook,321,2019,2019,2020/08/12,2019/11/19,,,read,,,,1,0
18007564,The Martian,Andy Weir,"Weir, Andy",,"=""0804139024""","=""9780804139021""",5.0,Crown Publishers,Hardcover,369,2014,2011,2020/08/11,2020/08/08,,,read,,,,1,0
26852117,Diary of an AssCan (The Martian #0.5),Andy Weir,"Weir, Andy",,"=""""","=""""",5.0,blog.whsmith.co.uk,ebook,4,2015,2015,2020/08/08,2020/08/08,,,read,,,,1,0
37868569,We Set the Dark on Fire (We Set the Dark on Fire #1),Tehlor Kay Mejia,"Mejia, Tehlor Kay",,"=""0062691333""","=""9780062691330""",4.0,Katherine Tegen Books,Kindle Edition,400,2019,2019,2020/08/07,2020/08/06,,,read,,,,1,0
